Chlorophyll Content (mg/m²),Water (liters/day),Nitrogen (mg/L),Rainfall (mm/year),Temperature (°C),Yield (kg/acre)
347.490068264386,44.99745878314,29.8892558790949,966.127835002193,19.8994700004118,4166.56916625047
528.397291939174,43.0645288101554,25.6808686922068,1070.44982784195,19.6221672184543,2580.96855493895
238.840510317225,97.9309983482484,15.7590613638153,846.802429889799,21.61120623835,3060.50094848482
535.177962999522,91.5401583794835,42.1929185995889,1048.54581818976,21.1916124397939,3226.72744867923
238.439363157585,49.1216336325742,38.5348162165824,845.105470738576,21.7384305128145,4060.63507672529
590.583786005358,40.0398531154123,26.3470958981874,653.254791251672,21.3466072995484,4782.04333523111
387.460480659081,96.5000677233854,30.7372923977068,930.347350880966,18.1672424046132,3148.80984851086
590.704435276135,56.6995178992069,36.6073137764756,872.597235833187,20.4261175643033,2543.06398235557
441.938207898018,51.1538561713299,16.5922235939015,751.727932320946,20.7905475260619,4236.87273110096
495.705431759321,81.4904864698921,11.0879117763168,1135.26800098006,20.6594299028652,5418.59932551502
215.675116901728,46.5342243304796,22.7001479674674,829.711983321601,19.0878257390334,3672.92834547231
313.122785030564,55.878975880168,33.8234007854465,623.475666859369,19.70252140586,3903.09163578825
248.078624485268,98.5056808127228,29.4642436512584,829.281444121554,18.1561165523344,3156.83404861945
318.456079008858,78.3677664684406,37.7021850745251,854.705884740222,18.3763765107827,5235.33649326421
247.491087581698,71.2406674889532,42.7875922229814,1116.9826339165,20.2420476024767,2482.65978153695
327.19327175759,63.8751168900963,29.537698669211,1079.50992486303,20.3296470578623,2684.35487076847
365.705197805868,86.4700572930521,15.370680948713,719.979951544755,18.8049171624946,5999.8264510309
225.658998539514,48.4574485914216,44.0251199919586,1103.41753557532,19.7928108949662,4728.86301051808
476.988847748008,98.0402681222189,32.9996130909646,748.756336952199,19.8883090389947,4192.20962630684
426.64058168263,91.6673804839472,39.5974992313148,805.160488898576,18.0453471101407,5180.43178063325
306.155796375778,77.0594189541546,38.1865861443317,646.091072386495,18.57008313321,5987.52981868577
409.29922138668,42.5743714241535,48.7284708532497,633.213787880618,20.4972002291307,2763.49712340302
237.576204303377,82.0513389668643,21.8122928934326,1008.51607248668,21.9712804311905,5165.57215503111
430.378598222472,94.7970604531288,38.2122709111705,1154.00465071304,20.6015669917498,3368.64833034864
571.718479030486,71.4746240487176,24.6270533250367,895.810112542697,18.4808666687514,4924.93073994109
327.42758098053,61.2534893096358,25.8164288367457,1106.45622717515,21.2857611883964,4830.63891015111
466.964151985473,47.2166406987682,19.2237854663489,1076.25074981559,19.7261508847263,5993.32017119217
252.719144961757,85.2940662482541,23.7604070260342,998.807234028798,18.3348008368578,2447.48820734586
486.530881647426,93.1013110727084,47.9318700663305,1186.93735867067,20.3992983333041,2008.50157926611
315.76243717888,46.0151046445509,21.702833877904,1081.31275252583,18.9121843926597,4991.13785844449
273.276544802847,85.5390732851405,19.8396242382635,764.906636528557,19.6671269895181,4275.10767319523
434.605173924033,41.0236291755459,33.3255191389529,1073.40854773267,19.2731769994974,4763.49651184663
208.043018474997,98.0232950846332,20.3214382696702,1015.59698777034,20.571415790029,5014.10013930559
531.576011686945,76.9034812381058,28.9354290237718,839.712267981811,19.7241386912265,3974.02620710335
201.878190477019,73.146343539498,43.3670502622495,646.078482136269,18.4159283728659,3426.13810016234
471.126614718492,57.7569900153357,19.216012572287,728.61571777086,18.8627022645282,5081.50354520999
308.003189276866,95.757500294187,27.0676564873568,1078.34273498601,20.0017810945523,3520.51971466422
494.077608849038,55.9543376402075,34.4195894008013,749.09117288163,21.156736908283,4488.76907796166
584.875418046975,89.6887967930017,31.8251569829394,1198.71478981401,18.0389730609505,5573.62410606262
299.501257407983,99.1065207602279,48.9889294966095,1016.39288399313,20.4497091359576,2633.56588840556
430.462933767135,87.0037987308884,37.2148101758078,886.333488430565,18.4635270347027,2035.62463956783
436.816772508736,71.1393952231859,39.5978496819376,942.262014127156,20.4161976950727,3027.0264447948
428.900762316349,43.9644558311003,48.6782379186693,966.523634124862,21.347230541913,5189.88777378636
289.232653056247,68.3448273502644,26.5775210091408,1181.36689201957,18.9139318659078,4267.30256996064
581.099604606794,66.2953568183022,24.2151926024421,697.044716778912,19.9820590099091,5784.64345414173
378.850151447051,52.1677624712197,11.7544971906553,763.437481596453,21.0962117033782,4191.49639944672
538.563468988451,65.4152582028583,17.3681722607531,1025.75462878275,18.7023099170185,3063.1255303546
479.791710127002,61.4654730448203,19.487585282067,743.914789886139,18.6102445708079,5063.54121879734
318.974780342054,49.8210556690989,17.3401786828535,1122.77829732123,21.620183474557,4630.20154366004
525.519127880991,66.4824485999492,40.1913557278626,807.920505394871,20.7785866054956,5282.73343984635
358.602296338794,55.7679973794693,31.4353192510445,708.503639949492,20.9462934521689,4671.99390408967
552.441278844465,71.3237452409359,36.7053520583387,628.572456509891,21.3758745104482,3807.79604147806
432.509149054344,42.1096035829717,42.818486433575,957.35702419077,20.1577031235401,3108.33067637484
552.694144741941,94.373885187237,19.2309576514358,1095.16931373273,19.9536219967699,2222.40185907704
477.012636031106,88.9818583311914,23.03695759286,764.275866689275,20.2250294063335,3231.74501070146
490.101711927856,73.1548799506303,38.3344106814639,1150.52369175529,20.8680718757286,2185.03391026648
400.529752770681,91.1085149654346,25.7103578361789,1054.6405620708,19.5637492206091,3720.10828300815
582.43345388929,97.743704428648,11.1708376040418,636.780409499271,18.3806729868679,2903.19964756192
457.596079691855,46.6313376431596,27.3982087610751,943.57979800485,18.5423875383315,4814.59043316796
369.542019423272,77.8499085045882,46.3309234566166,940.46456419516,21.8956118321696,2880.714106226
442.55728565117,99.8796400561395,26.360860463715,721.423382961588,18.2068706493631,2325.72734226535
207.677279323733,99.2733501600116,23.2899566577099,800.726627199433,20.8464773497966,5355.18911359989
320.62992666982,76.1993795374447,49.5810033178011,874.967336150257,21.774726113684,2240.13144117706
464.069414997074,47.681252227049,35.7766225694805,628.846692742451,18.5170381889623,5003.83383739797
316.031042884178,74.9915698594317,24.6399210588472,689.865845571533,20.8890575114083,5717.70130392653
447.206171599537,40.1238781344653,14.0807812545523,698.402633466335,19.2098263919212,2428.5164747255
371.507480378307,51.9346800800116,41.5139777978569,827.541452673835,18.9478600732447,4238.67171947638
254.18962568898,97.3673895735976,38.3229973395103,1048.41447520595,21.4104904328523,3806.90684101347
319.312930382412,59.8264343561706,46.8766319699426,1098.78219545836,21.6374147663439,5194.84023486489
427.985964280506,78.3034063466169,18.6910252011203,697.709427610223,19.3882020375695,4493.92002441875
436.349104499269,56.8515696779346,14.5969739995293,1051.14362160406,20.5305901468371,3113.09374628461
429.730099539832,96.8693132266954,38.9629010563625,1002.4259750329,18.7037505373379,2005.87602456948
461.280327942853,83.7135237969692,18.1358336799478,1134.41243514833,21.159037745705,3931.47091536606
460.841308000676,59.7790694548848,17.0441535115798,1181.2747523671,21.5249595515028,5576.43552957387
372.56737417359,87.5056852708223,22.7922934158429,674.676365285965,19.2746894087261,5621.45268129067
558.618638340425,46.4899314685803,42.6730056591375,648.40431685249,20.6118679369899,2501.18793221398
347.024748019159,63.5391364039276,31.5814642043852,1079.83807737121,21.505670791566,5442.70786943476
374.345970106251,53.2730876638955,11.8340142040912,697.302523851515,18.061499624999,2137.72514318726
556.769342006269,81.0235868365628,28.5557869863727,716.744714554324,21.422941048319,2369.39710136085
522.477595618434,46.1467769063158,37.359184454659,1129.2215535155,20.2884573766882,5864.883249458
481.555433416147,63.8215499369605,31.5347375387606,1163.37893826152,19.6560615391006,3547.86962876622
240.09075492492,56.5989838125514,32.8980087262622,791.082746353784,20.090463387395,2283.13558661088
567.793045497869,70.3805751594283,18.9910931357066,1105.3008602628,21.296248032248,3881.82141741409
485.696519819645,60.9938608302327,43.9095732638139,1115.31414573819,20.8885181982001,2184.54807893904
599.538802627147,82.3846346600207,32.455948703645,963.234288301222,20.005059402729,2065.48061959744
259.779321863198,41.474621458418,38.5298405216271,939.653068837887,19.9506093037497,4247.00091774346
547.250422947286,78.0392152783545,49.2745686805321,945.503045547366,21.5970308507815,2844.82487918039
264.99717387055,53.8342773816292,27.1279463069813,780.773512585634,18.9293688144144,4487.65035915307
446.223825713538,56.122541725411,45.2426645070603,971.320223363394,18.3828067832366,3338.79705537473
249.527993139777,88.0153362150114,10.291240557645,746.148162665142,20.7145524747817,2529.90813153841
539.203291728894,97.3341036388252,11.3362917046048,706.579374045365,20.8088468488231,5937.60743291335
522.927583490004,58.9930126016252,33.6111968691527,847.770272654404,20.2735441072838,2999.76566192839
427.640295445837,89.6083162221445,22.457975821688,1023.46825379066,19.0501461803126,2247.90858429679
362.8733188904,46.239450278274,19.931062680788,972.856612410879,19.1838122416191,3115.34648080132
227.666798182055,78.038899180443,21.1174142883583,1178.92924760382,20.4681729154468,3006.80022360085
478.971509257826,85.0619379720951,22.7361173844235,987.873546819433,19.0918333693921,3198.58521687032
381.417073071228,49.3586756820674,39.1579078457369,684.788429877552,19.9984848496038,3422.69692480299
488.822239788139,65.5601432601736,32.7678388892378,696.730927975511,19.3282973995384,5220.66072311828
546.552930371452,93.5624298549389,41.5614389023733,655.840284046699,20.0417527045386,2239.13774379121
590.208602001154,46.2147078069023,43.2078631934021,714.704258998208,18.9174555987577,3418.13068026303
542.321336957044,41.0857814920885,43.7173943720513,958.770540407473,18.7922419132611,2414.98217186093
204.685633674001,75.435122742876,26.5857659669955,1102.97188500889,20.9359933592516,5928.78658436016
343.991225791346,66.131892431856,26.8509358526564,1136.32059124047,19.5429101494416,2575.88692925661
491.996224969623,87.9213549330342,47.0506352056234,840.026332011029,18.9302647646589,3916.13977923518
268.651870904576,95.4073322922464,36.4705437841764,935.149817152339,21.4336816059286,3920.17373041564
408.414642481652,57.949218672629,13.2186873591656,1085.51975529049,19.6068019060808,5124.71283427384
221.735195335701,63.3042470301463,31.6874781636987,787.242312717101,18.4634806610422,3088.58348516533
279.99860995856,69.1763251797589,24.2402903853963,957.401402663217,20.8321918553822,4951.09543006668
207.408717784246,75.289087626118,49.4973995886545,704.449506632199,19.1198879569668,2105.35423656343
517.479081342968,99.031229780897,10.5462162584917,885.924204310857,20.2609689814362,5708.60175058929
289.569875224152,81.8398150498031,34.4872349228223,703.843356218081,20.4947721610486,2395.82260503167
338.140672278761,63.3729104407341,38.9449237759543,877.455834179487,21.8502974843677,3923.31801751422
571.232517386236,55.8260611870277,21.5562708542942,838.091815060548,18.7644048024607,2693.71885304669
481.765760769413,96.6775431053274,48.9456607302613,859.958894100296,19.1366882290814,3474.4670918633
212.735571812523,48.1329059865104,44.3814650808685,746.227335663911,21.7288793283133,4568.08206707795
265.877662599165,83.2159511502855,46.6261136394325,681.626005427104,20.873171625256,2569.88869990581
448.591360599905,95.5237015175464,10.7692823740619,765.399196751931,19.7973239879009,3156.43407972177
430.891435441667,79.8799351920663,32.7948860525924,743.748023546346,20.9390935889172,4716.72933081404
295.157128549804,65.3832664099673,21.7860096781819,1040.57772155067,19.6535404928385,5378.17819038854
573.685599169918,51.939456395529,43.9611453974265,1030.18504378893,19.6402060855159,4371.59104960406
445.586382386358,62.0485193351156,35.3139862765985,950.689796258563,18.6256670168965,4091.93866111609
414.253121209983,82.4123085652073,31.5550801728444,654.800278901265,20.0881929863711,2438.43604907996
435.963990541828,78.9720534505178,14.5835267870242,939.75711256802,19.0506576567401,2586.16184621307
492.048811806708,95.6785699959015,31.6089121914476,647.542215564359,20.5343737438132,5832.7654846302
324.777998191841,92.0116548195625,35.2761658542571,610.903811565743,19.5944247313575,2010.49944033458
359.288424886437,88.9690451359821,48.2364923724082,811.557669082594,21.4148841309172,3937.67474538972
283.937499590049,94.6870525210457,33.4020404169548,744.32695143834,21.0854503645221,5025.3699229685
274.477202352134,56.580229164223,48.6960240698262,956.788608859826,18.5917329327742,2839.85212082511
577.748955993573,62.171412408379,48.4642446242665,1157.18549284177,20.3643678527425,3838.25486531145
495.820318019715,62.793634227161,36.0080134333439,1031.91121666272,20.8549624819352,3972.24476378088
396.183523447027,73.6270353225868,30.2363193647236,1060.41651718259,20.0577636464393,3041.58863080611
290.965851189329,80.0930937725663,28.640869753042,1170.53586622237,18.4557891279633,5515.0050042647
301.742592708157,57.2030009824237,45.6151424446313,980.454648537941,20.0129895764957,5700.62472028893
223.21166412955,41.167748038558,11.1302673188703,946.638564845895,19.7315959586252,4997.34740167531
373.766650223248,63.9533430194746,14.5523279209429,961.120785571625,19.3030177439457,2034.54636686819
324.718352797641,58.511677573264,14.0828691647661,1119.48315394048,20.3301422861846,4515.70227092966
478.537395526184,96.5310831410829,40.2774130048422,832.859421124191,19.2994893319506,2928.4474719224
351.100735716992,93.2959024326426,23.5860409541014,1077.2017352328,18.9422267480212,3068.73863645586
271.841471023854,91.6186407006052,35.518741789628,991.354160986297,20.9436051015375,2735.21581961649
209.871491356533,79.1799856567146,34.1513161537026,782.742930469178,18.8534840855302,4289.64571382637
226.899852585299,60.6573498819363,25.4331187897013,608.213046590455,21.2211530217273,3786.87462381399
471.757109399427,72.9309560439583,31.2627088896959,725.951994052152,21.9166440248735,2774.25643747774
381.478737822418,88.9135024429824,35.8055413428664,1019.99325877612,19.7649548658126,5730.56372408047
414.631684443489,45.9166221233687,47.6380131951255,947.814185847141,21.2495695439675,2956.89261327773
558.668517216137,88.0644928153183,33.0253629144393,764.756819892172,18.6734709135593,5114.95561402849
596.135578958682,42.4707874796873,34.5747004707326,860.581482840614,21.1892140088032,2098.76360101452
286.75879375939,88.9852618728613,12.714232708151,996.689259348848,21.8498686341349,2733.92043401583
465.23128124004,88.4538282495924,48.0886325904045,676.251684293938,20.0680935766796,5275.46427005239
305.32895069486,43.0604385297254,31.1232771163755,859.36774851073,19.0228792168318,4145.70622440339
208.260399786292,77.6296426877115,42.0509367943969,849.974528989188,18.6433050731065,4584.43013500082
503.351461534457,70.1471844587738,12.0116425258956,925.560612072144,21.6665073171355,3715.59356549122
328.006860328987,50.1891701903029,26.8364054294836,913.148208131097,19.2982901547468,3742.52851876212
353.385557668759,48.9027362606425,20.2790183661081,820.63601104071,19.9880149235323,2501.61605519387
435.326845421442,86.3955475640214,20.6790359475436,1057.64017728753,19.7337262046874,2683.97058387349
532.419382094476,74.0615649302106,41.6581491984372,640.337423994728,19.7408620818254,5675.98830754476
451.59273743646,98.979948094992,34.9546690107542,621.323083520608,21.061033041805,3830.52840933657
549.060262178958,98.9348666373006,27.5898124737139,852.155603759025,21.7406332772601,3889.82035609921
309.416813926254,99.560019607856,10.4234295834557,1138.01655010249,20.5470987089123,4665.32309158302
519.218733565026,47.116931101946,48.5971177178212,766.541610317802,21.8285528897889,2056.50782016132
274.254377722381,96.2953682178377,48.480930134229,703.385594818592,18.7617786744321,4130.77661358981
581.116662788778,54.6741765412338,18.7020884112015,1156.92503659763,20.2557491065136,5541.34220756384
474.995310555126,67.4927355855167,11.6538548926623,700.933952749542,20.7420279415136,3669.21800060402
286.203070845423,85.4443933493036,31.2079745204761,824.904322028115,20.8599053185046,3650.41473823757
578.94823619557,52.2172559246339,48.0564325846563,1037.4093062019,21.0233898043988,3813.24101842592
492.342322708063,73.9786963332598,46.4158338305974,756.554405086561,19.3326004065367,5420.40821001775
301.57665703801,51.1490048935597,33.3865145555759,737.909716676209,21.5287783180104,4440.00434467532
285.324790946993,46.2841664008776,22.1419540261483,838.600340358933,18.5268222498076,4989.40361205378
407.280285572265,46.9935167457759,23.1984353507678,1072.4188887581,19.1141428573961,4872.60062970619
210.265087221813,61.4583420908931,45.9165420594411,1146.5900118975,19.8748560023065,2203.43899655068
282.988030176444,40.279290210231,29.6713614254231,618.775516745864,20.3679923703514,5906.79850391372
369.874187500603,65.4912352721014,15.2446491586858,699.064876423152,19.1811367265717,4824.83268958351
349.66799213369,79.851826304869,19.9370190389443,1175.16077348814,21.6313025798054,4320.50098471486
385.430169745924,64.1012911002393,21.0717960587,955.674774929381,19.8073873260704,2180.70631979857
311.051482517893,45.1476760311901,14.9418673972764,930.846161492292,18.4013493364627,5672.32476135459
434.713738583268,43.7613317214184,28.5217752608517,1088.1262075704,21.2762070631451,3878.22726542015
545.542242369293,56.6869907658917,46.6420363309996,623.869978817067,21.8618155830032,5644.76952566794
247.012742384813,50.1587614326161,36.7513017196904,608.301750703785,19.3853106003434,3673.62773429609
406.951642861646,97.9056983930782,12.8989569699542,1180.49642982096,20.2185743383409,4309.22000051218
252.827242538061,49.0738134984451,10.2197927123665,1097.14241134361,20.332282411151,5574.87171809094
486.743872477038,88.3277462442998,21.0499066987702,1048.42906893496,21.2064836752055,3843.32373149609
358.423881122918,75.1664765044687,24.5077173917576,693.42046208692,18.6073530954463,2718.12561277417
426.168524743404,74.1572151990577,41.069986761871,885.962353825956,21.3650162561202,3700.25965365366
273.311934485632,70.7248429554271,48.6802209572147,1162.37612313951,20.8864380050053,3526.50651667465
257.939103737351,98.3057845668371,25.5026869369417,1160.15975737437,18.1396803837649,4923.45225879542
395.222512259582,61.8306865054983,37.4676011926745,605.548264187717,20.2676606850889,5362.93450628508
342.245095139982,87.2749450572326,49.7960762941185,1051.49484540369,18.1121350684359,2045.32904923443
576.172778101125,73.3176464480176,39.8266633550006,603.742659868026,19.9857597893442,3979.26053636552
506.130101522786,63.7380200575436,35.4475819634338,1190.58103660233,20.3976524712712,3069.06815711723
499.465447940219,97.3279559983468,13.1229941671322,850.180321197419,20.5395188225167,2657.73075871114
561.487895898373,75.8989581618812,22.9286080477892,1184.11125478806,21.7075146747508,4662.8226702855
233.368974176807,47.1350165287608,46.5356863382863,820.648085418383,19.1882280754431,5342.18256468777
420.876987968963,65.0523520598114,18.0402192672362,775.912374344053,21.378263438954,4177.62301595731
433.790427582308,86.8949036608965,43.7436143709283,789.775178300763,19.8088848534817,2775.17662824439
584.774551418892,81.6248213943528,37.8529474032202,1038.40743998315,20.6677594383538,5005.14130800923
316.85901071702,94.9804197901945,24.6529748332302,719.803700358118,21.2317736916905,4085.33067582948
296.331511966179,55.5626430484912,31.1669707885063,1118.43461507559,20.8961646636353,5218.55250718164
240.117576906199,85.4916229812294,31.7122587501125,954.343616176045,21.1820023555558,5858.89130587053
206.57185183659,67.5925124436713,38.5621514029555,1181.94661556956,20.5442780288288,3677.40396693909
571.811726716876,74.4165848180089,30.6622376439679,1192.25094209169,21.2031224356197,3276.00838178459
467.966618636364,97.302800860377,15.3230396073667,711.109200781287,21.6360539070946,3128.31803619739
514.061164809255,98.7571791993507,40.9381868608765,1173.46923214561,21.6176753662063,4763.94586660867
312.69204230158,91.6954578355338,26.2508998762448,627.92309182751,19.3115528780167,5887.50963271932
434.564066474531,61.5458252638178,48.5237556084771,616.718234473863,21.887891309421,3143.27581640535
225.582106448392,93.2620501436392,21.3405512917214,1166.31874639713,18.2306679852483,3849.11286265767
394.251038373849,78.3165506584848,20.5231512118634,1177.43804247,20.4656107737287,4305.32370584784
590.998055897779,65.7998068282428,23.3402958270073,688.348603603194,19.9808982308077,5815.69436418576
550.602098126636,42.144560950029,32.892680638345,865.449489233399,18.9219042806381,2988.58066396454
335.263580734738,86.2076874514949,45.7947896080393,896.45551679291,20.1405921943196,5846.53190270052
584.6280618166,70.1263348434468,17.0512656056006,1116.16874191098,18.2638186388004,4096.10437836369
292.680650588482,87.1713099679037,21.1871519039688,976.750345917702,20.2148566303611,4913.54784836002
579.727528966273,84.8813679605962,33.2671937259145,1064.73985452097,21.4178617674954,5125.36358703519
576.551081882599,87.6140420829011,28.1733696864606,891.058107258775,18.5638896502516,2658.43691558694
519.681034940957,58.039069521806,27.892915490229,989.048221345097,19.3014087469635,5898.97842000085
452.179174746717,88.0479159440579,42.8293704838563,1041.24561601552,20.5244930842072,5904.48231123267
549.715186649979,72.93077970797,46.9551321004545,1042.72877035038,19.4372051147485,5464.68022102883
317.208113803119,68.3995720269486,29.2522786427953,601.042696070804,19.6600121085907,5373.41926189059
539.577422125167,80.5075548292454,37.494071817891,659.944844238036,19.3538035926401,3305.0576869208
447.15067676701,41.2815209763009,42.0423484410958,818.19626466265,19.9306795824158,5408.26584280486
205.29474310356,46.1390089532557,30.7346564154866,636.718468262125,19.4927838149092,5553.31182850504
338.893407172888,57.5306419100513,21.7726563581494,829.79382142063,18.5769932929835,3066.10580490416
259.256344379266,98.9794065974704,35.5233839088914,833.740109083315,18.7952511847947,2682.62487970803
592.731755927301,48.3847467318973,33.4043640122424,1152.14012236664,18.3169863600931,5027.91499657478
391.348122815995,59.8357780455526,46.0625127895844,940.243112936815,19.8706282708764,4310.94117557297
398.956546199465,43.0631838815154,12.0962814707942,1023.8107683202,21.3816157380349,2431.45279934064
455.78900655949,59.8761328175636,46.4052554853387,1132.31920925174,18.3622043335408,3598.02239623242
347.433842451847,59.2195771906499,31.3772811266144,865.27759238959,20.6349019900607,3327.99978066251
254.76010867424,96.8084302566713,10.6270446419966,601.177286758429,19.680892641814,4642.76325598789
528.847093277698,90.7092452197432,23.7880871507115,771.201614775248,21.485524086379,3681.62061607247
275.939164761103,62.9658531545663,38.9733425550128,1088.49522002249,19.4532541833229,4594.70519793757
404.527593018582,41.4861434823549,29.5373235174333,1141.10470188005,20.7777735549278,5197.55227231297
289.726811589896,89.8618668397227,49.2063614976397,810.905748670933,19.5964489061441,4828.29020906272
239.137793797614,79.6321706286724,26.9044029532419,776.394751787429,20.1677937639513,4470.14137163
544.876606968673,49.1418690190786,23.0654091850403,1154.70312664124,21.0997825657693,5625.87091929201
589.167795609252,99.7642762606112,42.8668773771827,810.644241589668,21.8714283337979,2991.12702688468
584.3338632252,46.0140062454474,31.9162679743213,991.347112845995,18.5395497902648,4030.22599541186
562.622199688472,92.0268724956198,37.2930631625024,768.185541030338,20.1163882434762,5024.44661201667
